V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
4305,Italy,2020-03-16,11562.371754919,11317.7096118974,11820.8697351835,3475.58723318587,3441.63457577768,3511.12694911996,3302.82382665508,3273.05839893852,3333.09014355742,338.999,339,339,2229.75082701497,2128.69331748489,2344.12525661581,705.739795238954,692.439250515996,720.34072043067,2068.003,2068,2068,0,0,0,1841.58723318587,1807.63457577768,1877.12694911996,,,,,,,,
4306,Italy,2020-03-17,12884.6512680847,12624.5101229176,13159.056082599,3890.85482049334,3853.85602430851,3927.18467819365,3689.6526994715,3658.30245801154,3721.45729839304,388.004,388,388,2387.84032969152,2280.13565738796,2501.40551350804,765.932960080528,751.048937048503,781.158865461164,2456.007,2456,2456,0,0,0,2256.85482049334,2219.85602430851,2293.18467819365,,,,,,,,
4307,Italy,2020-03-18,14194.6108741639,13921.5804444404,14469.8349421347,4304.57082352843,4264.85346343092,4343.7215202174,4073.10055185045,4038.53922353962,4105.43333830901,436,436,436,2538.60594829364,2435.72058035714,2647.75880064981,817.507954521785,802.722981534719,833.178676470588,2892.007,2892,2892,0,0,0,2670.57082352843,2630.85346343092,2709.7215202174,,,,,,,,
4308,Italy,2020-03-19,15452.4834882472,15160.4762269645,15741.0486234818,4709.9972461272,4669.48635478685,4753.83425118225,4446.14652109445,4408.80422650234,4479.74614591677,502.999,503,503,2657.20161370247,2551.21934238878,2771.44779172195,862.032185820621,845.702972518967,879.78861277912,3395.006,3395,3395,0,0,0,3075.9972461272,3035.48635478685,3119.83425118225,,,,,,,,
4309,Italy,2020-03-20,16615.823079133,16319.5184045237,16924.5520527422,5077.20227540362,5031.37606788819,5122.4631690085,4779.54827137442,4739.79429990417,4817.63751464351,551,551,551,2748.88618532133,2643.95060776942,2868.20443513336,895.811110853113,878.533584512753,913.477291149253,3946.006,3946,3946,0,0,0,3443.20227540362,3397.37606788819,3488.4631690085,,,,,,,,
4310,Italy,2020-03-21,17667.319562801,17367.559663419,17962.6740888066,5427.28686903275,5379.62348488586,5475.33296794375,5094.93067369507,5054.97504035825,5135.80000939849,602.001,602,602,2851.57861324828,2742.66300914546,2970.64637291759,933.799200070286,917.049515346625,949.638623396727,4548.007,4548,4548,0,0,0,3793.28686903275,3745.62348488586,3841.33296794375,,,,,,,,
4311,Italy,2020-03-22,18635.0313658676,18328.2975882722,18946.0941946779,5751.913125224,5702.88015226131,5800.87998470441,5384.83217682288,5343.79591520161,5429.12071343517,646,646,646,2942.59702506697,2827.17891912686,3071.65310932048,965.562857522148,947.854184790313,985.197720758344,5194.007,5194,5194,0,0,0,4117.913125224,4068.88015226131,4166.87998470441,,,,,,,,
4312,Italy,2020-03-23,19474.2776157179,19170.8880250258,19779.5223066008,6044.96000737026,5990.78199013158,6098.14032194457,5643.34268641597,5600.56360417672,5688.38338488685,685.999,686,686,2989.56865426652,2880.56464119858,3107.2535336503,985.855053167477,968.551470081454,1004.75324465009,5880.006,5880,5880,0,0,0,4410.96000737026,4356.78199013158,4464.14032194457,,,,,,,,
4313,Italy,2020-03-24,20205.7571513377,19903.3175952891,20507.0253618669,6306.35365701708,6250.80298876433,6364.65568691242,5870.71832310243,5824.22278856077,5916.97201783564,717.999,718,718,3031.1208360349,2920.62948509566,3153.37069386367,1001.82043238069,984.550351245761,1020.27558759739,6598.005,6598,6598,0,0,0,4672.35365701708,4616.80298876433,4730.65568691242,,,,,,,,
4314,Italy,2020-03-25,20779.9700895805,20473.9959277719,21107.5085397317,6529.08986443709,6469.26449561403,6586.42266762778,6059.95530546625,6010.2510795229,6112.10242296919,742.006,742,742,3013.73029290727,2897.35247622733,3131.93968897073,1003.63871658775,984.122250617352,1023.19672162203,7340.011,7340,7340,0,0,0,4895.08986443709,4835.26449561403,4952.42266762778,,,,,,,,
4315,Italy,2020-03-26,21191.6863158404,20903.1681494602,21520.9171892968,6709.04751946191,6649.73390478201,6770.43516792901,6207.50089930064,6157.17071919566,6257.8408906032,769.996,770,770,2960.30058377117,2851.28853770455,3072.93098177429,991.854344667398,972.856283539732,1011.63381390056,8110.007,8110,8110,0,0,0,5075.04751946191,5015.73390478201,5136.43516792901,,,,,,,,
4316,Italy,2020-03-27,21434.1244217789,21148.4447718313,21745.0270374466,6832.85485770165,6772.46232087572,6894.10494337158,6301.15675725181,6247.42100600767,6351.23981375951,794.003,794,794,2888.27040911355,2775.41971974974,3006.21333056907,974.74624435765,956.175039621112,994.971042864514,8904.01,8904,8904,0,0,0,5198.85485770165,5138.46232087572,5260.10494337158,,,,,,,,
4317,Italy,2020-03-28,21474.2427450664,21157.3209641514,21781.2814930709,6892.88245869279,6832.37937711927,6953.81777693314,6334.36656436984,6282.83986068112,6387.90283722598,808.003,808,808,2786.31028688898,2677.6792201091,2898.08361252396,946.585603424392,929.322679907489,966.199549609317,9712.013,9712,9712,0,0,0,5258.88245869279,5198.37937711927,5319.81777693314,,,,,,,,
4318,Italy,2020-03-29,21320.8634546056,21026.9524196521,21635.1672768318,6894.81809832258,6833.58858632724,6958.03311403509,6313.45802740633,6260.57204164257,6369.36355710047,817.999,818,818,2676.48452718612,2564.53726768491,2787.39121332744,913.677434868743,895.214957983193,932.98984602343,10530.012,10530,10530.025,0,0,0,5260.81809832258,5199.58858632724,5324.03311403509,,,,,,,,
4319,Italy,2020-03-30,20990.0185590194,20696.8341481107,21307.0353437326,6831.19924433804,6766.72769188597,6897.09718266254,6232.39453115035,6177.06322829132,6289.71074864764,814.002,814,814,2545.75610365544,2443.57283885265,2657.23859787336,874.313106095985,855.204311514079,893.071991616485,11344.014,11344,11345,0,0,0,5197.19924433804,5132.72769188597,5263.09718266254,,,,,,,,
4320,Italy,2020-03-31,20515.7773491143,20217.5678175218,20826.9105272089,6724.36074402901,6660.16407669343,6796.61153635645,6112.65909385059,6058.62850980676,6168.3741288884,799,799,799,2438.07728789015,2345.10876695415,2546.1434784111,838.672454212759,821.606614882795,857.442284249226,12143.014,12143,12144,0,0,0,5090.36074402901,5026.16407669343,5162.61153635645,,,,,,,,
4321,Italy,2020-04-01,19968.214217366,19671.0845263057,20268.1776396166,6588.21445142641,6522.46441835641,6658.26566729323,5968.98052146225,5913.78063398386,6026.57886154867,778.998,779,779,2349.1365601678,2251.89367149491,2452.2717166077,806.886893218018,787.912084439039,823.45022807301,12922.012,12922,12923,0,0,0,4954.21445142641,4888.46441835641,5024.26566729323,,,,,,,,
4322,Italy,2020-04-02,19381.5286719261,19090.9535823935,19679.4762037447,6432.73289573671,6367.20853494029,6500.23668689186,5810.85248383988,5757.8473867219,5866.17952436238,752.002,752,752,2266.67739870147,2173.12626776217,2370.95120700507,777.321555163412,760.389810002948,795.025920315494,13674.014,13674,13675,0,0,0,4798.73289573671,4733.20853494029,4866.23668689186,,,,,,,,
4323,Italy,2020-04-03,18786.5492486409,18495.4612293176,19069.1358198806,6270.22221414292,6203.23175272741,6335.70155351614,5650.30037416307,5595.02181463274,5705.3355040174,723.003,723,723,2199.91483981294,2112.86329683088,2302.68739521315,753.294518476497,737.951982069143,770.192570765148,14397.017,14397,14398,0,0,0,4636.22221414292,4569.23175272741,4701.70155351614,,,,,,,,
4324,Italy,2020-04-04,18232.1244818938,17956.7157251585,18531.9261151039,6111.02965516058,6049.61274168878,6179.51643445435,5496.36666973417,5442.6185375628,5548.32749916718,688,688,688,2154.72702045086,2063.88727300789,2252.67836718493,735.370298539803,719.596131827731,752.483379574502,15085.017,15085,15086,0,0,0,4477.02965516058,4415.61274168878,4545.51643445435,,,,,,,,
4325,Italy,2020-04-05,17741.8832950416,17470.9166707918,18022.2398396727,5966.07913656094,5903.67343008256,6033.36531257442,5359.9409274298,5305.50776491568,5414.63014632169,659.004,659,659,2122.38563293657,2027.80666703524,2219.34588709826,720.901534567836,705.275809376382,736.727361372181,15744.021,15744,15745,0,0,0,4332.07913656094,4269.67343008256,4399.36531257442,,,,,,,,
4326,Italy,2020-04-06,17321.5425061318,17058.9175773994,17588.274602187,5831.1668029275,5769.0893914013,5898.18972080938,5236.01208882029,5182.39608318732,5292.03593309254,633.999,634,634,2085.90087043528,1992.19441563467,2184.49842363261,707.913098747254,692.670082474285,724.399153213917,16378.02,16378,16379,0,0,0,4197.1668029275,4135.0893914013,4264.18972080938,,,,,,,,
4327,Italy,2020-04-07,16976.2375411529,16698.9711069529,17256.5142652587,5707.52972649508,5648.56928088037,5772.24232739654,5125.82342179127,5075.33301654872,5177.66861405966,612.998,613,613,2074.27300450502,1976.36987874451,2168.55825762086,699.998640155334,684.418229397022,716.04714967566,16991.018,16991,16992,0,0,0,4073.52972649508,4014.56928088037,4138.24232739655,,,,,,,,
4328,Italy,2020-04-08,16687.9618011286,16435.3770258059,16955.1305193697,5596.53127890143,5538.076348748,5663.20870445344,5029.54966021057,4979.79645619989,5082.1833196963,595.997,596,596,2060.05137912594,1974.95117074242,2160.80798642534,694.853897073747,679.684278158632,710.50645381837,17587.015,17586,17588,0,0,0,3962.53127890143,3904.076348748,4029.20870445344,,,,,,,,
4329,Italy,2020-04-09,16449.4683641587,16195.1318113298,16704.2256037152,5492.95432251066,5432.56416095386,5558.05142396432,4941.8299414414,4893.33840793774,4994.09405922895,584.002,584,584,2043.13448033115,1954.60569419873,2140.79816814378,688.168287966875,673.662711374023,703.693167321584,18171.017,18170,18172,0,0,0,3858.95432251065,3798.56416095386,3924.05142396432,,,,,,,,
4330,Italy,2020-04-10,16232.9299448648,15975.1964542295,16493.1654965043,5392.82850677258,5336.10054170352,5453.96072958131,4857.70687992688,4810.65108690845,4906.93400320654,575.001,575,575,2013.2867541525,1924.94084775003,2116.51807201828,678.459787686316,663.783007703081,693.613852277753,18746.018,18745,18747,0,0,0,3758.82850677258,3702.10054170352,3819.96072958131,,,,,,,,
4331,Italy,2020-04-11,16014.894863394,15756.631652094,16266.8034904569,5295.85334557897,5236.10638931889,5354.46931906973,4775.89410218346,4727.58593984962,4825.98584121149,565.997,566,566,1978.32801541249,1890.06250548246,2074.99745693419,668.700273675134,654.323844339355,682.307622917588,19312.015,19311,19313,0,0,0,3661.85334557897,3602.10638931889,3720.46931906973,,,,,,,,
4332,Italy,2020-04-12,15774.0079592711,15531.5829059498,16039.0898772667,5198.24692433935,5142.61845795555,5257.15624742002,4692.59336620566,4646.54813403702,4740.13718800678,560.999,561,561,1928.49517640728,1846.04128006668,2021.08729544449,654.703684856363,639.877342224339,669.684110091405,19873.014,19872,19874,0,0,0,3564.24692433935,3508.61845795555,3623.15624742002,,,,,,,,
4333,Italy,2020-04-13,15509.8154070059,15258.7608196963,15774.7744080637,5096.69913837944,5041.60436937933,5151.06858597285,4604.20093404713,4559.48378833112,4651.25501217694,558,558,558,1878.29627456086,1792.20516043479,1973.54519607843,639.119668252847,623.912601770972,653.744135706914,20431.014,20430,20432,0,0,0,3462.69913837944,3407.60436937933,3517.06858597285,,,,,,,,
4334,Italy,2020-04-14,15196.223928131,14959.9690603595,15451.6822206712,4987.31781771888,4936.26735502501,5042.77382168657,4506.67429776962,4463.36900541796,4552.06363774255,554.006,554,554,1818.80534136819,1730.21203919726,1904.85724309359,621.506572557461,607.753297029338,636.105486425339,20985.02,20984,20986,0,0,0,3353.31781771888,3302.26735502501,3408.77382168657,,,,,,,,
4335,Italy,2020-04-15,14855.0816620668,14617.0824944715,15101.3988793675,4873.65649290879,4818.02816674038,4925.58683677638,4403.53076004642,4359.50874084249,4448.66341141315,544.999,545,545,1772.88927425534,1696.30260868163,1861.32804050568,604.66823035332,590.869602591036,619.57246351172,21530.019,21529,21531,0,0,0,3239.65649290879,3184.02816674038,3291.58683677638,,,,,,,,
4336,Italy,2020-04-16,14482.0915973526,14238.9111276353,14728.0693830164,4758.51328917349,4704.82489035088,4808.2818295066,4297.90256828378,4252.62502497051,4343.6997297259,536,536,536,1715.7478368566,1638.61508523855,1798.82796350322,587.153314741206,573.339092385942,601.059166482382,22066.019,22065,22067,0,0,0,3124.51328917349,3070.82489035088,3174.2818295066,,,,,,,,
4337,Italy,2020-04-17,14091.91436696,13850.9554683938,14341.9700515004,4639.46599845944,4589.96806390978,4689.8589195415,4187.58786437084,4145.91226869493,4232.48180975629,523.001,523,523,1663.66130971977,1589.84942577031,1744.28929827042,568.321007825753,554.743186643078,582.980581090736,22589.02,22588,22590,0,0,0,3005.46599845944,2955.96806390978,3055.8589195415,,,,,,,,
4338,Italy,2020-04-18,13669.9020997683,13435.1612562657,13905.4241351257,4515.73655493792,4467.84716684245,4567.79620019718,4071.99963102773,4031.02291339562,4119.12830089931,509.002,509,509,1588.70106888137,1513.74995356037,1671.37330909996,545.172091046308,532.15225827578,558.489951348961,23098.022,23097,23099,0,0,0,2881.73655493792,2833.84716684245,2933.79620019718,,,,,,,,
4339,Italy,2020-04-19,13226.2547539285,12991.8487335136,13466.4663869232,4385.39486809376,4338.53918951791,4435.77612832633,3949.97627176015,3907.49599734631,3997.22636964654,494.003,494,494,1511.50415537762,1441.75758739326,1591.9667072092,520.576411903099,507.482627403234,533.849096907994,23592.025,23591,23593,0,0,0,2751.39486809376,2704.53918951791,2801.77612832633,,,,,,,,
4340,Italy,2020-04-20,12761.963992508,12542.4424888047,12989.6462694243,4248.3936805252,4200.74846947686,4299.92107511426,3821.28476100015,3778.42336023883,3865.36317714535,481,481,481,1435.14771687563,1366.26699561404,1513.30279768993,496.001452586775,483.205519001123,508.837741135928,24073.025,24072,24074,0,0,0,2614.3936805252,2566.74846947686,2665.92107511426,,,,,,,,
4341,Italy,2020-04-21,12286.6222266818,12073.7990892177,12483.5627213395,4104.26560070337,4054.95832213452,4154.27376274396,3686.142203421,3646.77309624457,3728.17369691196,465.997,466,466,1364.50986625597,1296.28663987457,1435.80104894589,473.725817251913,461.519532286599,486.940983677378,24539.022,24538,24540,0,0,0,2470.26560070337,2420.95832213452,2520.27376274396,,,,,,,,
4342,Italy,2020-04-22,11794.5846478579,11580.281771893,11992.845512863,3953.23545487302,3903.64283337019,4004.28338294832,3545.04503816973,3505.19587885154,3587.72455865342,451.002,451,451,1297.57713895301,1226.65102689321,1372.43969427245,449.129142136531,437.123202491523,462.318047423423,24990.024,24989,24991,0,0,0,2319.23545487302,2269.64283337019,2370.28338294832,,,,,,,,
4343,Italy,2020-04-23,11327.4205848135,11129.7224679345,11531.3504663159,3804.34796911991,3756.33552810193,3854.9155613298,3407.08621153523,3364.95029886297,3448.30418122512,431,431,431,1264.92546065638,1201.72255575307,1344.02909640476,435.575301933206,424.135323149503,448.013558514499,25421.024,25420,25422,0,0,0,2170.34796911991,2122.33552810193,2220.9155613298,,,,,,,,
4344,Italy,2020-04-24,10900.7315816722,10704.0379713282,11100.5947633507,3666.06733871765,3619.25540367463,3714.44148956951,3280.84271567356,3240.41637457615,3320.7205599831,409.997,410,410,1248.96949414705,1180.53438838541,1319.54969165703,425.419643272869,414.209685993831,437.2457577391,25831.021,25830,25832,0,0,0,2032.06733871765,1985.25540367463,2080.44148956951,,,,,,,,
4345,Italy,2020-04-25,10547.7711636734,10347.4042105263,10751.7231385449,3546.01490838544,3498.54987708241,3590.61597080938,3173.46344766532,3136.4779911175,3213.36125333129,389.001,389,389,1248.86573070442,1183.91147793125,1321.89387955182,421.647254524157,410.425097670647,433.342576155462,26220.022,26219,26221,0,0,0,1912.01490838544,1864.54987708241,1956.61597080938,,,,,,,,
4346,Italy,2020-04-26,10249.7275710876,10055.0051572653,10463.8691392083,3442.33988080235,3395.92796605484,3489.97357382427,3082.63527122769,3043.62719077105,3122.27437561664,371,371,371,1229.49770862211,1159.22019165561,1307.81854691877,415.443640669753,402.467147832817,432.099285841867,26591.022,26590,26592,0,0,0,1808.33988080235,1761.92796605484,1855.97357382427,,,,,,,,
4347,Italy,2020-04-27,9943.42945045823,9229.90955882353,11083.2762780112,3337.58141595022,3156.67285539216,3648.07561971718,2990.06097849381,2813.18766894258,3296.39510026598,352,352,352,1151.73408199937,527.236035830999,2210.35253481436,393.745107705332,227.742409838936,677.867117471989,26943.022,26942,26944,0,0,0,1703.58141595022,1522.67285539216,2014.07561971718,,,,,,,,
4348,Italy,2020-04-28,9641.22564594622,8377.25035101541,11795.1662302969,3237.99971969329,2900.69782387955,3828.9859732665,2901.9499676934,2563.8324964986,3483.67907480097,343,343,343,1088.58569214622,498.39318977591,2119.73930497199,376.08653409639,216.455632878151,658.417266127942,27286.022,27285,27287,0,0,0,1603.99971969329,1266.69782387955,2194.9859732665,,,,,,,,
4349,Italy,2020-04-29,9323.13335453857,7510.83951009571,12456.9379674523,3129.82328460227,2643.22634862278,4005.34469599243,2804.87332671131,2318.76119310224,3670.43839649676,337.999,338,338,1018.54227787757,467.704173961251,2012.67747740982,355.979879650187,203.925727415966,630.281840431348,27624.021,27623,27625,0,0,0,1495.82328460227,1009.22634862278,2371.34469599243,,,,,,,,
4350,Italy,2020-04-30,8962.63184936421,6633.22893732493,13072.9821200059,3006.21280225984,2341.69523897059,4211.26765753231,2692.7590860105,2030.97026523109,3873.37951880314,338.002,338,338,948.265983065107,417.821645658263,1894.94555076416,331.707525483323,148.139334733894,660.309722882574,27962.023,27961,27963,0,0,0,1372.21280225984,707.695238970588,2577.26765753231,,,,,,,,
4351,Italy,2020-05-01,8544.94310357006,5695.99928483893,13502.8040766899,2862.58024727366,2026.08893732493,4372.89466702909,2560.79936610221,1736.64098476891,4032.15683837351,334.169,328,346,878.208213205027,384.220287114846,1792.12469398066,308.541536060122,137.350140056022,621.057563055924,28296.192,28290,28308,0,0,0,1228.58024727366,392.08893732493,2738.89466702909,,,,,,,,
4352,Italy,2020-05-02,8063.29290090791,4825.11603378851,13835.1053048983,2702.55278729589,1706.99083858543,4491.80029371836,2412.693340416,1440.22891018908,4146.5100326951,313.166,146,601.15,806.266224299204,338.86152194211,1642.08040356713,284.720951925332,122.413401318861,574.729920496707,28609.358,28436,28909.15,0,0,0,1068.55278729589,72.9908385854341,2857.80029371836,,,,,,,,
4353,Italy,2020-05-03,7550.70373614457,4035.71004289216,13822.5986953904,2543.26631389064,1557.31604079132,4325.92575478217,2265.53139727356,1323.85352853641,3979.07922588334,295.302,136,575.125,737.830978949791,300.022949346405,1556.24132517261,260.879979181521,108.409108309991,545.35229268023,28904.66,28573,29484.3,0,0,0,909.266313890637,0,2691.92575478217,,,,,,,,
4354,Italy,2020-05-04,7040.76975744375,3722.51140406162,13015.6808309376,2383.27444634402,1418.59934961485,4160.44541255099,2117.70715434763,1199.2797102591,3804.21567047214,276.749,124,548.05,667.23858564098,262.750890231092,1411.48438938953,238.035949705291,97.4629423436041,508.923500463782,29181.409,28698.95,30032.35,0,0,0,749.274446344015,0,2526.44541255099,,,,,,,,
4355,Italy,2020-05-05,6528.97396794715,3394.424705007,12278.8888822854,2224.54188390531,1280.99983543417,3974.96934020099,1970.9508310416,1083.52918417367,3613.94061489508,257.691,115.95,518.025,602.278457635802,235.328465511205,1290.15511081626,215.145579697826,85.2889040616246,463.133948689125,29439.1,28812.95,30551.325,0,0,0,590.54188390531,0,2340.96934020099,,,,,,,,
4356,Italy,2020-05-06,6021.46802720564,3028.07915966387,11507.6769591718,2067.95455549115,1150.01888801354,3784.17942375854,1826.07537983903,971.750421626984,3423.32357649639,238.411,102.975,485.05,537.015797113838,204.195185282446,1198.41103295924,193.678973519051,75.0015668767507,423.470915232321,29677.511,28915.925,31040.275,0,0,0,433.954555491155,0,2150.17942375854,,,,,,,,
4357,Italy,2020-05-07,5521.12946988105,2699.427830007,10735.1097717947,1914.72190216598,1025.22636204482,3590.46217214298,1684.45740621393,859.390009920635,3229.29958493046,219.179,93,449,474.907899145767,175.189669117647,1081.20342197405,172.598989947694,64.8650551470588,380.0161910444,29896.69,29007.925,31495.125,0,0,0,280.72190216598,0,1956.46217214298,,,,,,,,
4358,Italy,2020-05-08,5034.87628653258,2402.52103904062,10000.0370236713,1764.94764036001,899.357944094304,3401.93822941238,1546.32749483226,755.385908905229,3043.82113242665,200.14,81.975,421.025,418.876897403182,149.527379201681,939.819829153153,153.049992718191,56.3860556722689,336.775726202762,30096.83,29087.95,31921.025,0,0,0,130.947640360014,0,1767.93822941238,,,,,,,,
4359,Italy,2020-05-09,4568.66698389514,2132.4141468254,9228.56088461042,1617.88249798948,791.204236402894,3197.99608666273,1411.50309226456,663.20021154295,2835.28989739975,181.464,72,392,366.295484100471,135.962637429972,837.549111227824,134.349498299215,50.336212359944,301.37018675672,30278.294,29158.975,32313.1,0,0,0,0,0,1563.99608666273,,,,,,,,
4360,Italy,2020-05-10,4123.43634856517,1879.72202760271,8486.97793053406,1473.13909649036,685.843843662465,2987.75513664676,1280.00162525755,578.967685866013,2630.67814058738,163.294,64.975,357.025,318.760672033973,116.739951855742,737.938025471153,117.299706206221,44.3947394374416,268.071312825569,30441.588,29223,32670.125,0,0,0,0,0,1353.75513664676,,,,,,,,
19509,Lazio,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19510,Lazio,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19511,Lazio,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19512,Lazio,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19513,Lazio,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
19514,Lazio,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
